session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
gAAAAABnx5eqLKXFU0m2N6FPYEoWzv_6FX7nvFHxsmwZhoFEMDD1_eONFqwDzlc9H71G9o4aXb8v0TgxdShUGyAl1U2Iugydow==,395,TCP,6,531.187476157988,AES,0.079995272496578,1,Edge,0,1
gAAAAABnx5eqZyQ6dmZ0-K8blFdoSr3mSb7ArQT9kwEN8OMOH54DrvuJnNX7viO197JUimsvl17QbOhtQE0KXEwzfuqDD7Gzmw==,709,TCP,4,1082.889611834833,DES,0.219779882975548,2,Safari,0,0
gAAAAABnx5eqQ94wfYZHXW21NOkOGbmC79i_XCJZmk0KnrONAsJKoVOel_aF_F5L3duDmkfJKtjYmGdvnHa-3tpCyhhCRVNjwg==,359,TCP,1,2633.9611310668256,AES,0.3547176966741507,1,Chrome,0,1
gAAAAABnx5eqptQKadva_NM4b1stKHGq959WyreIwCDMehAjzbEdSqRIljirpmJgQzG-jtuvN_iMyVxBZIqWMxAUF1E3rKv-aA==,218,TCP,4,1485.7231709331654,AES,0.6423921829818908,1,Chrome,0,1
gAAAAABnx5eqh4j0YHbPvdyxVaroe7F_bqPqowsEOxLL2q6s04o4a5k3z2yh9GGDOenKQ0IFS5RfejkxTmoKkGgZrj9J276H5w==,188,TCP,1,1791.7059328735818,,0.5563271955708596,0,Unknown,0,0
gAAAAABnx5eqEbbK7_x7NuYD31cuHpAIbvydMuJDOuR_h5Ar08X8i2lIbBTw5m_lJONwh031qkNhQsS1m-EFBrQ8GupgZZo9hQ==,621,TCP,5,218.14307954968436,AES,0.365687270625176,2,Chrome,0,0
gAAAAABnx5eqCjgZYLa8MA9gugUniGSNegF_9G8TBttfaDfRn6YtE6rpQLojrv3VJfzU0Jn_Pbma5OL6wotyoFLQ0OHJrh-Sxg==,243,TCP,5,135.04363659611863,AES,0.5313036457076089,0,Chrome,0,0
gAAAAABnx5eqj3Gggrzagm755UPgLLerH0BVXFIsXuxtY-0XRYtyB7uGLi_zU7Rbju_k8ov7tIym0LU4CIolCe9NJkKZ0QmOlA==,850,TCP,6,227.7830382304493,,0.417026783026164,0,Firefox,0,0
gAAAAABnx5eqcblDjsvVfXhfMNDwVlxnQtg8brDhk-CS7LoQJYrG9lX0e60GUQUPIay0AiySlVQoQKRyF4zpA-_tlSHIXvIGqA==,83,UDP,4,119.33798170723404,DES,0.2367224110515371,2,Chrome,0,0
gAAAAABnx5eq1LrRJNKt4-J3J6YRPr3gJ17-mOAlXP_5loEJiDWx2lDkm1M-H03_B-8yTamMQh7q64tcbp4k2S9Uw8WPXbeLrw==,839,ICMP,2,1281.5084971773356,AES,0.5776901313910977,2,Edge,0,0
gAAAAABnx5eqB-jPbk7XM5H40WxNiFmmRdRIzcW1Fe2hDkms9kujBYnceYvAoI6iwiGn2OQzOdT2ViSdQdM6ULNMCiIHo1qAUQ==,542,TCP,2,1866.7906612211743,AES,0.5385612783310993,1,Firefox,0,0
gAAAAABnx5eqKukxmiTZ-g8ns3IEGqZWJx8V9bFdOLM7u-x8_dtDZ-aZgtCnW3fXKI1L-eJT7b4eWVb_ekzVdM_0pzWkQ-JAmw==,480,TCP,4,293.77515681164897,AES,0.2670069272190745,0,Firefox,0,0
gAAAAABnx5eq9XrhTmffdbQ9Fnv-e1EX-4SHPoVgXVNFw6ehtHf08SVKzeeMc4FSa5GflnMCnVV9zQTa8hDeF4al18A4q9FgVg==,391,TCP,1,1675.9767719314432,DES,0.4895911560799547,0,Chrome,1,0
gAAAAABnx5eqjR2BxTAf7Xx4RWMRvP751of4oaijoAWoWmulQ7LtqJ18nXNPVVn5q3TISbMh-N4wWzckhzi7LkmvH3s8qQOxmw==,579,TCP,1,45.28606389020117,AES,0.1511232134870201,0,Chrome,0,0
gAAAAABnx5eqqkIM2RpMUoWVBjS1j_xMKCnRfqULanrI_CpkTDURknptK8bPHNiGJU0kMctBUtQw_5g-SlfsmFOLsCPbpej6bw==,492,TCP,7,904.9659226337762,,0.4039640504405598,1,Unknown,1,1
gAAAAABnx5eq6bk1mp8uRDqm-2gsrozFdDS51LJ2OCol_TxuhuMDBblT92LGwMm01tjM1y1FJ4VZOAFt8mLZnDY9cd_6quMn8Q==,720,TCP,6,599.7625292485434,DES,0.3814586683180508,2,Chrome,1,0
gAAAAABnx5eq2SE4H-SwuQOhrwN3MuZ9ffM3-aP1gNx2oR8khkwGCbKYoyV7LCDMMxgvQnxIAt-Q9LToX2wg5oz0mf5jUZMCFA==,522,UDP,3,259.1928522979971,AES,0.1583722737402562,2,Chrome,0,0
gAAAAABnx5eqUUaYM7Vkm-UD0rSzz63ZKiET5_v_vXrqXCVoweSzQ0EiPV49234z-DkCzEmct6gxLT0WaXzwZLB2C235ohehhA==,530,TCP,5,1169.5080587684367,DES,0.3755014713835235,2,Chrome,0,1
gAAAAABnx5eq6oWZpSJh6Yb1hLRgtGBDenpeNX6oTNcvgmcvNKMTDyJtMO9WSCXIGOuqHZ87cNZsHaC3QVWhF-J16BCFTSiz_g==,427,UDP,2,190.65375420831185,AES,0.091666041337951,4,Chrome,0,1
gAAAAABnx5eqWMi2mqyIrYhBZojKZQ4D1V_LrPNAOdpEa5pW25JuFqUd59WZgEbI8xqUJXCSedZTrOJZzsmJt2Re_lfcWSvhIg==,488,TCP,5,430.4882404342119,AES,0.3251729491593369,1,Edge,0,0
gAAAAABnx5eqcekJZz2ff6NO3sWy5HvB6EOL8EmMhLxGwq968rOx2E8lib2U2mXvWpqr4ncgnCQNmRfZu-uV0dscnNKprxPmUA==,561,TCP,8,989.9115404598748,DES,0.4010426043759582,3,Chrome,0,1
gAAAAABnx5eqmrxfuDwJWs-iS8YmlE7RQ_pVW8f3bpWIHvKk1mivWnEbaVx-fWIdEl3-pDXZ1e3N7bOCGNeTwzrhAXZzXKQXbg==,157,TCP,5,330.2685406747487,AES,0.210760336107639,0,Edge,0,0
gAAAAABnx5eq6Tv7kyJQXauIqtGQA5A25gKgtoTUXTNnjdnJzkrN22LxANdF_JUT8kOXxKB2J_WOvKHAibePb67IDoRzXVRgTA==,230,TCP,2,1546.8069323631214,DES,0.2956403606913557,2,Chrome,0,0
gAAAAABnx5eq9imvRHlrq5-QJ56MCn4NLIjqQg8Iy9XN0kgfvBqYcLqYI3_Xoh1g095O7CyQXEiBTJC0JPpviro4yb_gSJT9cQ==,648,TCP,5,1604.5188442472852,,0.07638208246863,2,Chrome,0,0
gAAAAABnx5eqDRRvib1-A3u6k9led86GCNW8Bz57ee1QfZgMdu7cpj4CK0wHThxkGdQKdIFDmHDDuRt8wk_-vtb9f7bmfJilRg==,534,TCP,5,181.04927112817464,,0.250573858422337,2,Chrome,1,0
gAAAAABnx5equeblD4f5aFf7G1ybSw-hAVCMEKLUAJIe1AdTb_cVwfQHymaoc407tsP2D4s9RqQMMuvN8uijgvrMyO-qlT3KpA==,463,TCP,7,464.41211695069103,DES,0.6369603927778598,0,Chrome,0,1
gAAAAABnx5eqcpWw-6dQQfCE3skMalmV99DT2FLFcnaQIvKEnsRixFi1jrJbqMm52cMT6woM-mG013GfJU2VrXaApHK0-vI82w==,503,TCP,5,452.5248958573741,,0.2920377037704253,1,Edge,0,0
gAAAAABnx5eqWmkFOYyKKuaVJZEsuhYoun5e87ZPW96udApCK7eImHXEGQp17P6dFdtuyRv7__nUl9i9dVWvIncbUpScJl4gpw==,569,TCP,2,422.1673964148066,AES,0.4184758460270827,3,Firefox,0,1
gAAAAABnx5eqU1xAqhR8ErlpZBovwwICsC-JpA4Cvuji_NoQ4Hym1qA5cr0YSdCgN_mKtGo9oHBMFdMwvw4iTY_QEEXIY7yCwA==,392,UDP,4,557.6794048842968,DES,0.2546411268684303,2,Unknown,0,1
gAAAAABnx5eq_llU77vmRfYpI6lJunZJvIR0s_rBMGtBKHzNuP8NB-Mzm_8KcWI2J1BbVEMNzCuChRMHk6tw-ELOjFj9wfJPMA==,344,TCP,6,61.82136813324263,AES,0.4112854206305017,3,Chrome,0,1
gAAAAABnx5eqcXTzcJtlYfBY3xSHCah7G1loGwEJKvUJi0UZ8yEMXtJBIiSHY2cFs88yTJd7c6Jm9XLa40AbOHDI5ia2LDrZUQ==,539,TCP,2,1632.4843855919892,AES,0.5611362962944452,0,Chrome,0,0
gAAAAABnx5eqVQvuXMbeVL9D46tW21w3P3rRzLI6DL0LI_-V52Z8W8_m0MIsrxJvyqzDW-FlFEsguyu8kVBPHOc9Wtakj-8hHQ==,304,TCP,2,273.8962285290264,DES,0.428500744963682,2,Chrome,0,0
gAAAAABnx5eqKGrrc2UpVzuEvUppP_rlsn2qkyclrkWDV1scWxU6f7QYbytXBhuaZSixSRfjhDrqQDJ4tCh2INOCI1d_4XvxjQ==,581,UDP,1,1.451230260768685,AES,0.3613840339080617,1,Firefox,0,0
gAAAAABnx5eqep8UxV3dnxZ9F4jvYQIffrARJUccplSA71Fg7fqqSjWt9ji-WAYlgnTxL2hi-u6Wg4hpIrQAf1xXPiOLeM3cdw==,159,TCP,4,924.4101116650492,AES,0.2650962503620181,3,Firefox,0,1
gAAAAABnx5eqzQvNDpazK26D23fz9QWjzNnI4rpAuSJ431IJFvD2iLiENjkbVhlPE4phoiHyNgYDboJ9rsm72emKXxJkbqb6Bw==,705,TCP,4,840.9374765664262,AES,0.496229907871291,2,Firefox,0,0
gAAAAABnx5eqOE3CHVu_Lku5Qgq2hZpvX_8DOP0vpIypP630wSkQBBqhU5AASD-rAzHv3C9bFQoB4iUepvwbW2xjFrmFB7LrRA==,594,TCP,5,3267.303766399583,AES,0.3519279770851087,3,Firefox,0,1
gAAAAABnx5eq8yipr5mzgxK9ZCtaKA8pKNUmL9izOafGlO3A6CWhSdfOzhWBaW70-x-iBtm0cVjUE1dzfccKWglgg3oy0IBL3w==,551,TCP,1,1016.2246107557352,AES,0.4925294010671103,0,Chrome,0,0
gAAAAABnx5eqDEZd9SVdMQZbo8Dur79Qp6odmc1qHbmaaMUsGLJ_fCnnWdLv6PrUf-iLs1wwr-Sj4zFwNoee81l1GvrJSml7WA==,696,TCP,6,323.6197701224206,AES,0.2029810670966544,1,Chrome,1,0
gAAAAABnx5equDPqS6rVLj6gGR4vGTbirjZLv-lzh7krn8HgtRKaPH9rs3rwm6eqnSSI6gD-KtoP-uEuYbpRKG5yjZMBQOpVLg==,833,UDP,5,2439.6027279691657,AES,0.2275319384242436,3,Firefox,0,1
gAAAAABnx5eqVUT8d0xDag7XTErczCruAEwoJ8JebUOL1A-esLyYo5Ba2nHyF87cKYNdrwrs51_h4WLWlBjxDirZTQG-y1W4HQ==,702,UDP,4,363.73999534939554,,0.0836059076692117,0,Chrome,0,0
gAAAAABnx5eqCR3U9WyOh3sg5LQK_L4RYolacvkME129y1PCm8c2vEkbzGVlBla4TeNCTnXEFESWDPw1JEoNpyL-hXul3hfqyQ==,131,TCP,6,1377.389894929326,AES,0.4416526913013537,2,Chrome,0,0
gAAAAABnx5eqltuxM_1PkJKN4e6ERCyaDRlb4PH6q_fV5lhojXIb1gQh2Sm18ZcPOBQE_j3UnUTv5OEgH967-DpF6WsvS6HFDg==,244,TCP,4,327.18591229388016,AES,0.3095287495936222,3,Chrome,0,1
gAAAAABnx5eqBAiaK7OAKx1xmHKxDvTe8oRSzhU9-NfhFHPusRD5zV3hdmsh8NX9CcIQdKap_K7EpXyxJ6LQ02PRxkvICdvYMQ==,375,TCP,1,39.94763831318489,AES,0.3491196731776561,0,Firefox,1,0
gAAAAABnx5eq1ynx1EVEelTtqQB4Yt4IQC5dmOlD5XlCA7M-TSdkHUMt2wEP0nDedeY1pspNaLVeyRjh1Sef0cg_KlhBQQ_EpQ==,505,TCP,2,1058.7604030745172,AES,0.6595874970273794,2,Chrome,0,1
gAAAAABnx5eq68J_B7JgY0w1dG5iNNcqODKK91mkWp2ApUpUP0oE4xUy3gxF-hgjR3jYXRdZgPFrXuf8ZyTTYbD3pTiqOohRZg==,603,UDP,5,344.8859820846948,AES,0.0772764275237626,2,Edge,0,0
gAAAAABnx5eqqLpZ9ZnyY7l1heg866cQqfbTdrskuKK8GnKQUhybg0foOkyf1xmq8J8Vh7Xtl21x3NhG1aY0rN-UHvs8ck-5uw==,354,TCP,4,331.0652464013929,DES,0.3951062753354441,2,Firefox,0,0
gAAAAABnx5eqCFRD9iFZpQJ24YJFU0yImf2NdxKwORrc8hJrCV-tWflxseOuIvHSLw5wT70iA3M1PCIht9kBrk0wSNAKgTV-dQ==,537,TCP,3,1006.6069893076786,,0.6354234139828223,2,Unknown,0,1
gAAAAABnx5eqiTxpz7kCndq27TJEZalWgAFBc__KJDuWMsI1ZGQCgiNgjMId93v9082gfkRkcOpnA0O9PvSNy2g15ILkpPaBmA==,348,TCP,7,310.9310679097631,DES,0.5461693611550947,2,Firefox,0,1
gAAAAABnx5eqv7ZJs8cvG5UlpQQWcFOzR1i4GUe6-a-2G9rAILrn9wcG0xbrNCZQBSC16648r05eN9bz1dOnjAtaBIhFj3Epmw==,377,UDP,2,100.46210155897988,,0.0884668894272376,3,Chrome,1,1
gAAAAABnx5eqBrNgKAWTRrJAhbUQHH-IXDvdqnNtfVRpeYmLXcd12cnI-jTUd-1RSAiD2XCQ_b5fT8UoxsaxXWZOxEsvgnrfNA==,218,TCP,5,414.6968847692114,DES,0.2516993386634817,1,Chrome,1,0
gAAAAABnx5eqEKaKXDCsT6UGmwwyIAbAwE2SBR4sTW9BUfQ1Q961IEpM3xfVzsCze8amTBjTz1wY6BdErwwtMfWTZLskMVWztQ==,315,TCP,5,1389.108429924969,AES,0.3284703874658392,1,Chrome,0,1
gAAAAABnx5eqXtjjMuMChdCkDj_cRdfhV1k74V6AX-fA72SVWJ3f-ikLSBN1iPOd_6M3qVPRSaZ3U5HfoI2-vVdbggKl2D3Jgw==,229,TCP,3,111.59771091695224,DES,0.349500546106994,2,Chrome,1,1
gAAAAABnx5eqLuEI92un4NdxVNFhS3-uH9Vd-gqSyMDe6fFLzqHPVvekIh0Zbmk8qnK-pnpdJzIE643bzhmer2sjLPTj5CmI9Q==,304,TCP,1,646.8119047656292,DES,0.394464159130327,2,Safari,0,1
gAAAAABnx5eqLqJxxJ2hUOdIOK9auodtO1_EHN0RVujsngWhrGIoQxNm5sBrgcAwyIiTN2V2DwV28WK99pK3KRPmXMYEmdRXXQ==,710,ICMP,3,113.48986775265186,AES,0.2041226210502734,1,Firefox,0,0
gAAAAABnx5eqSKEhOxBSCEnRTPOgP9fHeAD38HQkCAOgFr2ZN6oUo8MH6zO38qwGyGJg0roT4Z0_CW5ZypC3TcasjQIF070Dbw==,310,TCP,3,40.34680366030227,,0.1596636727342628,1,Edge,0,0
gAAAAABnx5eqnFvD5uSv28NuN3iKFqAkVT4HxRT2JyQJN9UpuKj9PYMvN4Epo_suvA5UDxFVFNq3thcYVSdoiGNFUEUrDdwpGQ==,1026,TCP,8,380.765563581409,,0.105624544569266,1,Firefox,0,1
gAAAAABnx5eqgAibAVmKuvhBfXzp6tYbZqwTYNggQj-7AIMVabcU8S-jUWt7MnnGjSEf8vh7ExTiPiXg8lBwKw6K1j_0iNC12Q==,598,TCP,2,858.0827358299517,DES,0.262653687021152,1,Edge,0,0
gAAAAABnx5eq4BV0W7xeXwH-CIrbXlmYlAcGQZ32TTxkyQdSojLTOkKNzGvJVf9erA6aj4CNT4jqXHZKGPA0bBtb3H_dFpQ3ag==,536,UDP,4,257.2529222613378,AES,0.6211056447449044,1,Firefox,0,1
gAAAAABnx5eqPCHkyok45a6AbTtG7nL979U7eNhuizBqm_dMYvaNa46YO82xX9peOU2-WqvJ2PA1Q5tTLpgcmF5q9mfjlUdtdw==,328,TCP,5,472.0843336468944,AES,0.3283757978296666,2,Chrome,0,0
gAAAAABnx5eqhvlERFQ7XInqGdUyfqwb5Q0MrrQTBPgbRfeyrHF5BcsmCR6e6dKKGpG3f62Yu6pvt-OGZ0mk2nbBvvNFDq95nQ==,640,TCP,4,540.7660965694332,DES,0.3918144950835486,1,Chrome,0,1
gAAAAABnx5eqIp8WfCakZ-9dYZBz1A7L8CMNrngV9FxFoo_ZiB95ha0CQUVJqug5nRgJ98Yxn-CaBxhZPiJKVAEnaoHRLB8F3A==,384,TCP,3,1472.542731314654,AES,0.0715950673332632,1,Chrome,0,1
gAAAAABnx5eqc34tK53g-f_obtm8vF0o6PQhl19y12S6LKOsKKlR4Uv1n8mPKezh9AAktrodg4_4jXJzBlTAWGNg8RV_RgCViQ==,524,TCP,5,1367.314706899822,AES,0.5156215860659368,3,Firefox,0,1
gAAAAABnx5eqC-kAqVkOaVEPO2RX5ibxlw3wT0h4seodr4e0kLj4I2-2nHZVX3vx729LT-jZhG2pV3nP56MLBBEoM2R5cFsPWA==,1012,UDP,1,1.879975092908066,AES,0.3699910376820349,3,Edge,0,1
gAAAAABnx5eqPl7Pc52CtNMP7u7J7eoQZCa6sShaqVAG2t9udEtANlgkGCgvndew8SK-VnX55mysVIB7dQ_nN26isiCyQo8ptw==,480,UDP,2,427.4378110702775,DES,0.3125420945313025,1,Edge,0,0
gAAAAABnx5eqHsSqywXPmEFlbG74EqGhfshEoKWBV9LKb9kjsgrNyExTz8pQTHRoWVdw4rjooVJBNvaTwvUfXLmEqkVT1VEMTQ==,729,TCP,4,853.9026275356846,DES,0.1178633750498286,1,Edge,1,0
gAAAAABnx5eqjqxudRI2ZbjhStdpYnA4F7riWn2B3OYECkKRT5gnnoUrIAvcPpuHpBZhWvlbg-FJXh64X8OKhYZ9DdBGYc6PsA==,359,TCP,4,1530.578737958141,DES,0.2475359866764546,4,Chrome,0,1
gAAAAABnx5eqdLmoPKtiRCs_ZQVaYx24KsKF5wNqUB4XdVwiYEnynYTuLAU9ViGQRcxGjSrGgR_tbQpKLv9tIMUd-vwWurFP0g==,493,ICMP,5,40.106991076376005,AES,0.4433921496354362,1,Edge,1,0
gAAAAABnx5eqj4JtJbOT-USM4njlP0xwA_R9vhtPA1Y1iXYJFccWUqwKH3BYA1dukOQbloGFxxRY9nb3ktJS9CNcWdnQODtl8g==,854,TCP,4,791.6233361691154,,0.164597979844577,2,Chrome,0,0
gAAAAABnx5eqPWhAUXkNExTqlUNwLBWEkUvcxfW6FO57k5UOrybXJQEqXrR--hJ6s_M5HSzvHpxgMPT3K1fbnxWwTSyk3MbdOQ==,374,TCP,1,1476.2269247096383,DES,0.3800382882116676,3,Edge,0,1
gAAAAABnx5eqyfh9QAVvJop5tQM1SG4-r-6RtywQKNj2cqv9mCbS83LRd_qWE-jlIcM4tQ8E7zOiUBkcJtl5L5uIjgfgb_c_lw==,862,TCP,8,235.5784854885032,DES,0.5904979912868378,5,Edge,0,1
gAAAAABnx5eqKHJOY04nXp6XZRdSXYKiMxvmU8YhxEKCh3u-yqs96rBMXDRLmg49Dgd7fqrmarUWNGBixlKydEN3RggI-LH1gA==,641,TCP,3,183.78851656908685,DES,0.2066427146909129,1,Firefox,0,1
gAAAAABnx5eqfPVfdav3ovFrBYcB8rkqV9SvewTelW3iRVHxsgLlTjEY4jrVCxMeKU0YjiDehD1KljQkDGmwOEgxybGhFGY5QQ==,387,TCP,2,504.66297896384697,DES,0.1241403078290993,1,Safari,0,1
gAAAAABnx5eqzk4yrqyzw2IerdtUGVmldhmIBBwsKclvr25GKQ1wt-ZaqRN8PehHhYOrpXh-eN8nwhipJtPPdSrh3sPz5AyTyA==,626,UDP,5,2628.431025319858,,0.0910142153059794,2,Chrome,0,0
gAAAAABnx5eqsh-r2Lc16HHsWUNVMk2T_69Snq5342DIeUZ49Nw7d3vaaCOlWeBXq6p_0sVKeyO3PYsdjxSMNlTD4Bs9kAmywg==,694,UDP,2,944.4300395072312,DES,0.3634626527169487,1,Chrome,0,1
gAAAAABnx5eq-sUP6qUFCKvNsun2LYQ89VjKBhO03PG7vNFW62qR66HCCNOXjOMpr95zOO82bTzv1jAi06R5wz0_VYSYsQkf3w==,624,TCP,6,441.9920540927998,AES,0.5461173817009983,1,Firefox,0,0
gAAAAABnx5eqDE00kwawEI0qVpm4p1tb1V2_SvIFFuI_s-HdhjgC5QqduxxZXWGpXTJmoXABet7LHK6Qqqx1IIO339UiNwdq2A==,185,TCP,5,16.8668025685225,DES,0.0945482296615009,1,Chrome,1,0
gAAAAABnx5eqnLgNqNaj40taWuFBYkxtp9E-Rdvsydv795HsFF_m9ZkSv0oxjqSElT5iLpHVhutxPZ3w-kPQoxlipWuEB2KYKQ==,354,TCP,1,650.8535055212232,AES,0.2493359968230412,0,Edge,0,0
gAAAAABnx5eqvk1sKTbdYCbwwyvLPDMRw61EDRSR8UDRYpy7Xc78iZEKHc_pvvGtOoXN52_JrC8Ylf4LPmXRAaU2gj8_L_Czkw==,450,TCP,6,343.1360317636036,AES,0.4666978872869062,1,Edge,0,0
gAAAAABnx5eqhMSRCbCi5MZH4iVDOIwnwUm5d_yOr1111MM3pnGFZmRaDyLnJmLRLjdYg-BkkVLRMFj1lDb8p6LTCdMvFB0x0A==,485,TCP,4,164.35454710139598,AES,0.6273395771863359,1,Firefox,0,1
gAAAAABnx5eq1AplP5uxJRe2s45YlVRuSdbiOsrHnmmeyIryYkbLqt6Sw-yKmuPg6ZGsb3kk0PTROsyuTwKApj6SYIONRQrsgA==,624,TCP,6,554.7547430732735,AES,0.1807229591415596,1,Chrome,0,0
gAAAAABnx5eqfdPGk6if7pTeVMXkfrxrAHbDo_KlYq-RAUH_QPxxOJYvMgEWw9Kpd9ptiIWc-33lYCScbk-Pt98XuIXYFKt6IA==,535,ICMP,3,334.09003302741087,AES,0.6260355468701109,4,Unknown,0,1
gAAAAABnx5eqUZKMsfk-XejwgjIuSgb2rDt4GYBR0ibvKjHoj0PsbrYZOdyQEkz2Ejg3D4iqx_BqzwggUgb0VU60QshSpizbRQ==,232,UDP,5,31.59553656910689,AES,0.1268781681376815,2,Edge,0,1
gAAAAABnx5eq-tS8L2SKsX4GvKlJ5UKa_bjXoC19v_K2ort7Z5U2X4gebfbzH_gsZCVQyXAfZInoorETaGprzJDk8-OEVxT_sg==,576,TCP,1,1034.2607599202083,DES,0.2323533584968118,1,Chrome,0,0
gAAAAABnx5eqCwzKhBUrwRGRTWquqfaVdZGm2xWGzt57XsHtHrx_QRMA8yKUbm__ytczfvkLtQqIwai4uzi6kMK3o_-WZJDLlA==,622,TCP,5,1055.1565934947278,DES,0.0479293807302402,3,Chrome,0,1
gAAAAABnx5eqRDaAPaac2NfgDrKCJLuxUumH_f8Xvrb012wB2IC0c4HKmQH-Ptlqtx4C9h0qi9Grqed3PKwq7oy97xjhdqgQhw==,611,TCP,4,771.6108900767415,AES,0.1575742596861571,0,Firefox,0,0
gAAAAABnx5eqoRsPMTNt7u3eSTvKDyM2st9jY060X4ftDbvyPTnm_j005yLs7myQHO6HzHD3uhXSnHob7equJa7qh1T2M1z9AA==,716,ICMP,4,1470.1789976035516,AES,0.3930197084105951,1,Chrome,0,0
gAAAAABnx5eqd2lha_LpW3uZ0jzVcCYA04eCtXyBJFvKYqSGsfotfitTULzc9c5_vD0IAM27_KPav5NazxgKVeqppYrkJm_S2g==,666,TCP,2,181.70272804364876,AES,0.4444411958678387,2,Chrome,0,0
gAAAAABnx5eqFW-BIRA4ucxterCog_CmY6-3uv0R3TiKKVIl8_gbSlhWsqpB4RcjGQRRk6KP-PGBlm1yL_-w5A4FGTGABzWUFA==,591,TCP,4,269.72371333309144,,0.2401999288839537,1,Edge,1,1
gAAAAABnx5eqfqWjMsa4kmoxfPenhBzIEcjMAEEEp0C4iWIdnAGLlRF7ZJv7JO8YgL6HTAsRE73sXwK5ddNdBuM5tmHF9pj2Gg==,485,TCP,5,490.9599532858685,AES,0.3153224285004137,2,Chrome,0,1
gAAAAABnx5eqqahDRbgVZcyImuOlzWmrvD6HQshwepDrggeRe3hOURDx4K2HfZ4HI4ldfAS5EM-kFmF5aIM33lH1zKv3ZV8pnQ==,167,UDP,5,49.64942962414888,AES,0.2123626860903849,0,Unknown,0,1
gAAAAABnx5eqoUb4Fnht7QMJOWDy_lQ5aRG5194BzKGExmDIQBQRpOpJMddrePG0aJjtQCQaGRjxiPlmBfSppuSDzupXcfy4cw==,585,UDP,3,1720.2056350325995,AES,0.2223533390115135,1,Chrome,1,1
gAAAAABnx5eqcaNajNZNreR39rcfJSjHs6xAarLvPwX9TdDx96fhnSBQV_aWDGAH-Z0jz-8UV0yKGisFZ4h9Jh8wdVjh29I4rQ==,541,TCP,2,539.6623024149998,,0.2959369401738083,1,Edge,0,1
gAAAAABnx5eqNNkpMvqBP0ngJ5zuxatXdmgRm9c0yCvCSXjWBfpsIIEootJiP3_q4849DewBx5486Ks6Z4BkScch2Z1L5lnD5w==,554,UDP,5,314.0350497514373,AES,0.3941443029893087,0,Chrome,0,0
gAAAAABnx5eqvYJZyFpbsOiPTmmy0j_Pf5miGto5DZ4_REn7Pi91jVCPpl3v_5X80tOCBi1To4-WwIrsOKuzt-_r8tRx8TZQ9Q==,244,TCP,4,520.0141354738579,AES,0.5076495083886103,1,Chrome,0,0
gAAAAABnx5eqSkm9ApOcqfrAXdRhEdXspd_gVeGdPYj4fIgs-RpNPKJIfUVVRyu0sdx9kDCxTcxdt93B5j_onH-USfVRf7cLVg==,283,TCP,2,314.5879480841885,AES,0.1419471345604183,1,Edge,1,0
gAAAAABnx5eqhRmYUoX7wsxXR-hArYKzBboqLmDAVq9zh_1EShhweAUTR3lJ41-iMtYZGFns0n8KRckRhLLEp-aH6iO3ye9ZcQ==,710,UDP,5,269.7930567171837,,0.137552901891045,1,Edge,1,0
gAAAAABnx5eq7WR9ZWfhfofFR8xU8VsC4ty2HZf3DgJx6eTc1gzPIEgodAfPzYh9zuYj6rop9vlukT2fhHfgsxJYznMFM-iong==,492,UDP,4,475.3925101713059,AES,0.6734987344103694,1,Firefox,0,1
gAAAAABnx5eqpdn9e1Zt_SgK6Kku7IBcwHVEN1Gfnfn23kWqQF7yASlPdRsX8FwNDZSKU2cQ8OTwDYmPiM3mm7EErpVR-oBtMA==,636,TCP,2,526.076818807574,DES,0.3500422910996851,0,Safari,1,0
gAAAAABnx5eq_Sg1jzJODIBWAjIetYr2csEhdJVAuoF5-uD4aZioH9muLV65rEiUzEWkj_voNBgox4aT8M6ovaP904Wsm_fP-A==,505,TCP,3,454.4042562032637,DES,0.7005482192761399,1,Chrome,0,1
gAAAAABnx5eq2m6RENI04ZnzZaQTKRWzPhIk4DahY3oPYvjjKahTsKXWc5Xivj-qOEbyFq9BmmsDyqyNrk3bxwNo6lAjw5vQjA==,505,UDP,6,635.1362819383307,AES,0.2209654924599036,1,Chrome,0,0
gAAAAABnx5eqfRS7cbn47-6pMpTBG_pDtr8RUJfPmR-FUpsigs1oXGZWbFztkNvyMucnwNSc_v_ba_j4u_LOxbMQuQqwRVdNtw==,687,UDP,4,1223.684805403186,,0.4742796973278941,2,Unknown,0,1
gAAAAABnx5eqLiB-TtFtR1t50LpkmA-h7DcNQjKFYvBKC-OQAun-yqJdrN9Oo93RCfkWrIELJMHORlxbUEi3Lq0_mFHzOuu5OQ==,396,UDP,4,47.17875152994584,AES,0.3537291393016075,1,Chrome,0,0
gAAAAABnx5eqBrpRT60symKef2wecOvt0tqZfewDEqogzisTkQbvgjnjv5THxwGm2PkodG5c_3bNEv0HbVuVMrV_vIafLgNmHA==,519,TCP,4,1335.005128184685,,0.2997752858307205,1,Chrome,0,0
gAAAAABnx5eqI3oPeLcG2OJcSIiUZwlWMvca4hIm4W3U6TDN2Th9Fl7ZAhwzaZlh34sFrjPpxvtdCd68-tlZSqgLf8wDO1uu6Q==,407,ICMP,3,207.57054938309568,DES,0.2764324456511072,2,Chrome,0,0
